fecha_dato,AC,C_C,NM,CV
2013-06-19 22:00:00,0.15,IN,17,CC 92-2198
2013-06-25 18:00:00,0.9,IN,17,CC 92-2198
2013-06-01 17:00:00,6,IN,17,CC 85-92
2013-06-01 17:00:00,5,IN,17,CC 85-92
2013-06-24 14:00:00,0.2,IN,17,CC 01-746
2013-06-07 11:00:00,4.19,IN,17,CC 01-1228
2013-06-07 11:00:00,4,IN,17,CC 01-1228
2013-06-07 11:00:00,2.4,IN,17,CC 85-92
2013-06-21 18:00:00,4.27,IN,17,V 71-51
2013-06-21 18:00:00,1,IN,17,V 71-51
2013-06-23 22:00:00,1,IN,17,CC 85-92
2013-06-22 14:00:00,5.78,IN,17,CC 93-3895
2013-06-22 14:00:00,7.03,IN,17,CC 85-92
2013-06-02 20:00:00,15,IN,17,CC 85-92
2013-06-09 00:00:00,4,IN,17,CC 85-92
2013-06-09 00:00:00,1.52,IN,17,CC 85-92
2013-06-14 18:00:00,1,IN,17,CC 93-4418
2013-06-23 19:00:00,6.1,IN,17,CC 85-92
2013-06-19 10:00:00,9.14,IN,17,CC 85-92
2013-06-21 14:00:00,6.84,IN,7,CC 85-92
2013-06-09 00:00:00,2.8,IN,17,CC 85-92
2013-06-13 19:00:00,10,IN,17,CC 85-92
2013-06-13 21:00:00,8.36,IN,17,CC 85-92
2013-06-25 22:00:00,2.5,IN,17,CC 84-75
2013-06-12 16:00:00,2.5,IN,17,CC 85-92
2013-06-12 16:00:00,1.32,IN,17,CC 85-92
2013-06-14 16:00:00,3.15,IN,17,CC 85-92
2013-06-14 16:00:00,0.35,IN,17,CC 85-92
2013-06-08 13:00:00,1.6,IN,17,CC 85-92
2013-06-06 23:00:00,3.8,IN,17,CC 85-92
2013-06-06 23:00:00,1,IN,17,CC 85-92
2013-06-11 21:00:00,1.05,IN,17,CC 85-92
2013-06-19 19:00:00,5.5,IN,17,V 71-51
2013-06-19 19:00:00,0.1,IN,17,CC 93-4418
2013-06-22 19:00:00,2,IN,17,CC 85-92
2013-06-27 18:00:00,7.85,IN,17,CC 85-92
2013-06-27 18:00:00,4.95,IN,17,V 71-51
2013-06-10 23:00:00,7.8,IN,9,CC 85-92
2013-06-21 14:00:00,1,IN,6,CC 85-92
2013-06-15 19:00:00,0.4,IN,6,CC 85-92
2013-06-26 21:00:00,2.17,IN,6,CC 85-92
2013-06-20 20:00:00,2.5,IN,18,CC 85-92
2013-06-13 19:00:00,2,IN,6,CC 85-92
2013-06-13 19:00:00,2,IN,6,CC 85-92
2013-06-10 15:00:00,2,IN,6,CC 93-4418
2013-06-07 23:00:00,0.49,IN,12,CC85-92
2013-06-08 10:00:00,1.38,IN,12,CC85-92
2013-06-08 10:00:00,10.08,IN,12,CC85-92
2013-06-13 17:00:00,4.58,IN,21,CC85-92
2013-06-16 13:00:00,5,IN,9,CC44-81
2013-06-23 14:00:00,19.61,IN,5,CC85-92
2013-06-29 13:00:00,9.8,IN,11,CC44-81
2013-06-02 17:00:00,8.26,IN,21,CC85-92
2013-06-02 17:00:00,10.37,IN,21,CC85-92
2013-06-04 17:00:00,3.68,IN,21,CC85-92
2013-06-07 17:00:00,2.32,IN,12,CC85-92
2013-06-09 16:00:00,14.9,IN,6,CC 8592
2013-06-08 15:00:00,7.1,IN,6,CC 8592
2013-06-07 16:00:00,11,IN,6,CC 01-1940
2013-06-07 21:00:00,3.45,IN,13,CC 93-4418
2013-06-11 22:00:00,2,IN,13,CC 8592
2013-06-12 22:00:00,5,IN,7,CC 93-4418
2013-06-13 15:00:00,3.3,IN,6,CC 8592
2013-06-18 18:00:00,11,IN,6,CC 8592
2013-06-19 20:00:00,1,IN,17,CC 8592
2013-06-19 20:00:00,0.18,IN,17,CC 8592
2013-06-06 17:00:00,0.8,IN,6,VARIEDADES EXP.
2013-06-24 19:00:00,3.4,IN,13,CC 8592
2013-07-13 21:00:00,0.5,IN,7,CC85-92
2013-07-15 15:00:00,11,IN,6,CC85-92
2013-07-17 16:00:00,2.4,IN,10,CC93-4418
2013-07-24 17:00:00,6.54,IN,10,CC85-92
2013-07-24 20:00:00,2.32,IN,10,CC85-92
2013-04-29 09:00:00,0.4,IN,11,CC85-92
2013-04-28 22:00:00,1.5,IN,13,CC85-92
2013-04-27 22:00:00,1.4,IN,9,CC85-92
2013-04-18 20:00:00,1.3,IN,12,CC85-92
2013-04-17 15:00:00,0.7,IN,9,CC85-92
2013-04-16 20:00:00,2.44,IN,4,CC85-92
2013-04-15 19:00:00,4.35,IN,4,CC85-92
2013-04-15 14:00:00,1.52,IN,9,CC85-92
2013-04-14 19:00:00,0.5,IN,4,CC85-92
2013-04-14 19:00:00,1.4,IN,4,CC85-92
2013-04-13 21:00:00,1.99,IN,12,CC85-92
2013-04-12 21:00:00,3.9,IN,12,CC85-92
2013-04-12 21:00:00,1.06,IN,12,CC85-92
2013-04-10 18:00:00,8.63,IN,4,CC85-92
2013-04-10 23:00:00,6.38,IN,12,CC85-92
2013-04-10 23:00:00,5.18,IN,12,CC85-92
2013-04-10 23:00:00,10.82,IN,12,CC85-92
2013-04-10 23:00:00,15.02,IN,12,CC85-92
2013-04-10 23:00:00,5.63,IN,12,CC85-92
2013-04-10 18:00:00,4.3,IN,25,CC85-92
2013-04-10 19:00:00,10.21,IN,25,CC85-92
2013-04-09 23:00:00,3.93,IN,12,CC85-92
2013-04-09 19:00:00,2.58,IN,25,CC85-92
2013-04-08 22:00:00,15.92,IN,12,CC85-92
2013-04-04 22:00:00,2.6,IN,12,CC85-92
2013-04-02 13:00:00,2.7,IN,17,CC85-92
2013-04-02 23:00:00,4.3,IN,12,CC85-92
2013-04-10 18:00:00,3.7,IN,17,CC84-75
2013-07-04 13:00:00,5.1,IN,12,CC85-92
2013-07-20 01:00:00,18.98,IN,12,CC85-92
2013-07-01 14:00:00,3.01,IN,17,CC84-75
2013-07-17 14:00:00,1,IN,17,CC85-92
2013-07-17 14:00:00,2.04,IN,17,CC85-92
2013-07-17 14:00:00,3.49,IN,17,CC85-92
2013-07-17 14:00:00,7.05,IN,17,CC85-92
2013-07-17 14:00:00,8.63,IN,17,CC85-92
2013-07-17 14:00:00,8.76,IN,17,CC85-92
2013-07-17 14:00:00,3.2,IN,17,CC85-92
2013-07-02 20:00:00,1.51,IN,9,CC85-92
2013-07-21 14:00:00,0.53,IN,23,CC85-92
2013-07-26 22:00:00,1,IN,12,CC85-92
2013-07-29 17:00:00,0.77,IN,12,CC85-92
2013-07-30 15:00:00,3.77,IN,9,CC85-92
2013-07-02 19:00:00,5.73,IN,4,CC85-92
2013-07-02 19:00:00,1,IN,4,CC01-1228
2013-07-02 19:00:00,15,IN,4,CC85-92
2013-07-03 20:00:00,4.5,IN,25,CC85-92
2013-07-03 20:00:00,12.23,IN,25,CC85-92
2013-07-03 19:00:00,3.16,IN,9,CC85-92
2013-07-06 20:00:00,9.34,IN,4,CC85-92
2013-07-06 20:00:00,2.37,IN,4,CC85-92
2013-07-06 20:00:00,5.22,IN,4,CC01-1228
2013-07-10 15:00:00,2.28,IN,17,V71-51
2013-07-13 22:00:00,3.85,IN,9,V71-51
2013-07-15 00:00:00,1,IN,4,CC85-92
2013-07-15 00:00:00,3.32,IN,4,CC85-92
2013-07-15 00:00:00,1.55,IN,4,CC85-92
2013-07-15 00:00:00,1,IN,4,CC85-92
2013-07-25 22:00:00,7.8,IN,9,V71-51
2013-07-18 14:00:00,0.07,IN,9,CC85-92
2013-07-10 23:00:00,28.08,IN,12,CC85-92
2013-07-31 20:00:00,2.78,IN,23,CC 8592
2013-07-30 20:00:00,0.63,IN,23,CC 8592
2013-07-25 22:00:00,4.94,IN,19,CC 922154
2013-07-27 16:00:00,1.09,IN,8,CC85-92
2013-07-01 12:00:00,24.68,IN,17,CC92-2804
2013-07-02 19:00:00,4,IN,17,CC84-75
2013-07-04 08:00:00,5.87,IN,17,CC85-92
2013-07-05 14:00:00,5.17,IN,17,CC85-92
2013-07-05 14:00:00,3.5,IN,17,CC85-92
2013-07-20 19:00:00,6.97,IN,17,CC85-92
2013-07-07 12:00:00,1,IN,10,CC93-4418
2013-07-08 18:00:00,0.64,IN,7,CC85-92
2013-07-08 12:00:00,1.62,IN,13,CC93-7510
2013-07-08 19:00:00,2.56,IN,7,CC85-92
2013-07-08 19:00:00,3.2,IN,7,CC85-92
2013-07-08 20:00:00,4,IN,7,CC85-92
2013-07-08 12:00:00,12.5,IN,13,CC85-92
2013-07-04 20:00:00,0.9,IN,6,PR61-632
2013-07-09 22:00:00,2.56,IN,10,CC85-92
2013-07-15 15:00:00,2.84,IN,7,CC85-92
2013-07-20 19:00:00,2.9,IN,6,CC93-4418
2013-07-25 16:00:00,4.95,IN,13,CC84-75
2013-07-21 20:00:00,3.5,IN,13,CC85-92
2013-07-06 12:00:00,1.01,IN,13,CC06-783
2013-07-06 12:00:00,1.95,IN,13,CC85-92
2013-07-07 21:00:00,9.95,IN,13,CC85-92
2013-07-09 02:00:00,0.66,IN,23,CC85-92
2013-07-09 02:00:00,0.75,IN,23,CC85-92
2013-07-15 20:00:00,0.7,IN,23,CC85-92
2013-07-17 20:00:00,0.54,IN,23,CC85-92
2013-07-19 02:00:00,2,IN,23,CC85-92
2013-07-26 22:00:00,0.4,IN,12,CC 93-4418
2013-07-26 17:00:00,1.5,IN,17,CC 85-92
2013-07-03 17:00:00,13.32,IN,17,CC 85-92
2013-07-03 17:00:00,17.32,IN,17,CC 85-92
2013-07-06 21:00:00,5.83,IN,17,CC 85-92
2013-07-24 20:00:00,9.73,IN,17,CC 85-92
2013-07-06 22:00:00,1,IN,17,CC 85-92
2013-07-24 21:00:00,0.55,IN,17,CC 85-92
2013-07-06 22:00:00,1.2,IN,17,CC 85-92
2013-07-24 21:00:00,3.55,IN,17,CC 85-92
2013-07-24 21:00:00,1,IN,17,CC 85-92
2013-07-19 23:00:00,15.75,IN,17,CC 85-92
2013-07-19 23:00:00,6.87,IN,17,CC 85-92
2013-07-08 14:00:00,3,IN,4,PR 61-632
2013-07-27 18:00:00,6.3,IN,17,CC 85-92
2013-07-09 22:00:00,5,IN,17,CC 85-92
2013-07-09 22:00:00,5.49,IN,17,CC 85-92
2013-07-21 17:00:00,5.32,IN,17,CC 84-75
2013-07-21 17:00:00,1,IN,17,CC 84-75
2013-07-27 13:00:00,1.5,IN,17,CC 84-75
2013-07-27 13:00:00,10,IN,17,CC 84-75
2013-07-09 22:00:00,3,IN,17,CC 84-75
2013-07-10 06:00:00,9.97,IN,17,CC 84-75
2013-07-05 19:00:00,0.75,IN,17,CC 01-1228
2013-07-21 17:00:00,0.6,IN,17,CC 85-92
2013-07-08 10:00:00,6,IN,11,CC 85-92
2013-07-12 18:00:00,0.15,IN,17,CC 84-75
2013-07-26 20:00:00,3.35,IN,17,CC 85-92
2013-07-15 17:00:00,3,IN,17,CC 85-92
2013-07-15 17:00:00,4,IN,17,CC 85-92
2013-07-10 12:00:00,3.13,IN,17,PR 61-632
2013-07-24 23:00:00,3.5,IN,17,V 71-51
2013-07-24 23:00:00,2.5,IN,17,V 71-51
2013-07-02 23:00:00,3.44,IN,12,CC 85-92
2013-07-03 07:00:00,3.99,IN,6,CC 85-92
2013-07-11 14:00:00,5.5,IN,6,CC 85-92
2013-07-20 09:00:00,5,IN,17,CC 85-92
2013-07-20 09:00:00,1.21,IN,17,CC 85-92
2013-07-20 09:00:00,1,IN,17,CC 01-1940
2013-07-20 09:00:00,1.69,IN,17,CC 85-92
2013-07-15 02:00:00,8,IN,10,CC 85-92
2013-07-07 18:00:00,3.8,IN,13,CC 85-92
2013-07-28 15:00:00,0.3,IN,17,CC 85-92
2013-07-31 18:00:00,1.15,IN,9,CC 85-92
2013-07-28 15:00:00,2,IN,9,CC 85-92
2013-07-28 15:00:00,0.78,IN,9,CC 85-92
2013-07-29 18:00:00,0.15,IN,17,CC 85-92
2013-07-08 15:00:00,0.1,IN,17,CC 85-92
2013-07-24 21:00:00,1.05,IN,17,CC 93-4418
2013-07-21 17:00:00,1.5,IN,17,CC 85-92
2013-07-31 18:00:00,1.8,IN,17,MZC 74-275
2013-07-11 19:00:00,13.33,IN,17,CC 85-92
2013-07-13 20:00:00,12.8,IN,17,CC 85-92
2013-07-13 17:00:00,2.53,IN,12,CC85-92
2013-07-13 17:00:00,0.15,IN,12,CC85-92
2013-07-14 11:00:00,8.9,IN,9,CC85-92
2013-07-18 18:00:00,4.15,IN,12,CC84-75
2013-07-19 15:00:00,5.27,IN,9,CC44-81
2013-07-20 14:00:00,9.34,IN,12,CC44-81
2013-07-22 16:00:00,3.11,IN,4,CC44-81
2013-07-22 16:00:00,4.21,IN,4,CC44-81
2013-07-24 11:00:00,3.79,IN,9,CC44-81
2013-07-02 14:00:00,13.14,IN,9,CC85-92
2013-07-03 19:00:00,20.67,IN,12,CC85-92
2013-07-07 18:00:00,9.39,IN,12,CC85-92
2013-07-08 18:00:00,7.55,IN,4,CC85-92
2013-07-25 13:00:00,6.16,IN,9,CC44-81
2013-07-25 17:00:00,12.81,IN,11,CC85-92
2013-07-28 17:00:00,7.44,IN,4,CC85-92
2013-07-28 17:00:00,3.55,IN,4,CC85-92
2013-07-30 15:00:00,6.8,IN,4,CC85-92
2013-07-30 21:00:00,9.44,IN,12,CC85-92
2013-07-30 21:00:00,12.76,IN,12,CC85-92
2013-07-31 21:00:00,7.06,IN,12,CC85-92
2013-07-31 21:00:00,2.28,IN,12,CC85-92
2013-07-21 22:00:00,3.27,IN,13,CC 8592
2013-07-21 22:00:00,3,IN,13,CC 8592
2013-07-02 22:00:00,0.18,IN,17,CC 8592
2013-07-02 23:00:00,6,IN,6,CC 8592
2013-07-02 20:00:00,4.3,IN,18,CC 01-1940
2013-07-03 20:00:00,6,IN,17,CC 8592
2013-07-05 21:00:00,0.5,IN,4,CC 8592
2013-07-14 17:00:00,2.7,IN,6,CC 8592
2013-07-15 17:00:00,2,IN,18,PREPARA
2013-07-15 17:00:00,1.78,IN,18,PREPARA
2013-07-17 21:00:00,3,IN,6,CC 8592
2013-07-20 21:00:00,2.2,IN,13,CC 8592
2013-07-19 19:00:00,2.3,IN,10,CC 8592
2013-07-29 21:00:00,4.8,IN,13,CC 8592
2013-07-30 19:00:00,8.2,IN,13,CC 8592
2013-10-21 18:00:00,1.92,IN,10,CC85-92
2013-10-21 18:00:00,13.42,IN,10,CC85-92
2013-08-09 13:00:00,17.22,IN,9,CC85-92
2013-08-09 14:00:00,19.46,IN,4,CC85-92
2013-08-12 14:00:00,12.44,IN,4,CC85-92
2013-08-13 12:00:00,11.63,IN,4,CC44-81
2013-08-13 18:00:00,12.52,IN,12,CC84-75
2013-08-19 12:00:00,34.93,IN,11,CC85-92
2013-08-19 13:00:00,7.67,IN,11,CC85-92
2013-11-23 16:00:00,3.2,IN,10,CC93-4418
2013-11-18 17:00:00,6.46,IN,6,CC85-92
2013-08-29 20:00:00,1,IN,17,CC85-92
2013-08-29 20:00:00,24.33,IN,9,CC85-92
2013-08-28 20:00:00,8.05,IN,4,CC85-92
2013-08-28 20:00:00,8.69,IN,4,CC85-92
2013-08-27 16:00:00,2.5,IN,9,CC85-92
2013-08-26 13:00:00,1.5,IN,9,CC85-92
2013-08-23 23:00:00,11.44,IN,12,CC85-92
2013-08-23 19:00:00,8.31,IN,25,CC85-92
2013-08-23 19:00:00,13,IN,25,CC85-92
2013-08-22 20:00:00,4.3,IN,4,CC85-92
2013-08-20 20:00:00,0.4,IN,4,CC85-92
2013-08-19 20:00:00,13.52,IN,11,CC85-92
2013-08-19 20:00:00,12.5,IN,11,CC85-92
2013-08-18 14:00:00,1.15,IN,9,CC85-92
2013-08-16 19:00:00,15.21,IN,1,CC85-92
2013-08-14 13:00:00,2.9,IN,17,CC85-92
2013-08-06 20:00:00,0.3,IN,9,CC85-92
2013-08-05 14:00:00,14.98,IN,9,CC85-92
2013-08-05 09:00:00,4.95,IN,4,CC85-92
2013-08-03 20:00:00,1,IN,17,CC85-92
2013-08-02 10:00:00,0.4,IN,12,CC85-92
2013-08-02 10:00:00,0.43,IN,12,CC85-92
2013-08-27 20:00:00,5.1,IN,26,CC93-4418
2013-08-23 15:00:00,4.99,IN,1,CC85-92
2013-08-25 15:00:00,11.88,IN,12,CC44-81
2013-08-25 17:00:00,2.71,IN,9,CC84-75
2013-08-07 13:00:00,10.38,IN,9,CC85-92
2013-08-07 15:00:00,3.6,IN,9,CC44-81
2013-08-21 09:00:00,5.82,IN,23,CC85-92
2013-08-19 18:00:00,14.8,IN,19,CC 8592
2013-08-19 18:00:00,8.79,IN,19,CC 87434
2013-08-14 22:00:00,3,IN,3,CC 8592
2013-08-14 22:00:00,1.47,IN,19,CC 8592
2013-08-23 20:00:00,0.7,IN,23,CC 8592
2013-08-27 20:00:00,4.78,IN,26,CC93-4418
2013-08-24 20:00:00,1.61,IN,9,CC93-4418
2013-08-06 19:00:00,4.62,IN,4,CC93-4418
2013-08-25 20:00:00,7.1,IN,11,CC85-92
2013-08-26 20:00:00,6.34,IN,26,CC01-1228
2013-10-15 21:00:00,6,IN,13,CC85-92
2013-10-09 21:00:00,3.38,IN,6,CC85-92
2013-10-09 21:00:00,8.92,IN,6,CC85-92
2013-10-16 19:00:00,1.53,IN,10,CC85-92
2013-10-25 18:00:00,7.56,IN,19,CC 8592
2013-10-09 19:00:00,0.71,IN,25,CC 8592
2013-10-09 19:00:00,2.78,IN,25,CC 8592
2013-10-13 03:00:00,6.67,IN,20,CC 8592
2013-10-18 18:00:00,4.04,IN,21,CC 8592
2013-10-18 18:00:00,6.65,IN,21,RENOVACION
2013-10-18 18:00:00,1.8,IN,21,RENOVACION
2013-08-13 20:00:00,2.7,IN,13,CC 8592
2013-08-16 20:00:00,16.7,IN,18,CC 8592
2013-08-23 22:00:00,11.6,IN,13,CC 8592
2013-08-23 23:00:00,3.5,IN,17,CC 8592
2013-08-06 21:00:00,1.28,IN,13,CC 8592
2013-08-06 20:00:00,2.6,IN,13,PREPARA
2013-08-26 17:00:00,11.87,IN,13,CC 8592
2013-08-28 19:00:00,3.5,IN,13,CC 8592
2013-08-05 11:00:00,1.68,IN,7,CC85-92
2013-08-06 15:00:00,6.35,IN,7,CC85-92
2013-08-17 19:00:00,14.86,IN,7,CC85-92
2013-08-20 15:00:00,6.16,IN,7,CC85-92
2013-08-23 14:00:00,5.69,IN,7,CC85-92
2013-08-03 16:00:00,1.09,IN,8,MZC74-275
2013-09-07 13:00:00,1,IN,25,CC 934418
2013-09-07 13:00:00,0.1,IN,25,CC 8592
2013-09-13 14:00:00,1.2,IN,19,CC 8475
2013-09-01 09:00:00,7.25,IN,4,CC 8592
2013-08-25 17:00:00,4.79,IN,17,CC 85-92
2013-08-04 21:00:00,3.49,IN,17,CC 85-92
2013-08-30 14:00:00,0.2,IN,17,CC 85-92
2013-08-25 15:00:00,15.07,IN,17,CC 85-92
2013-08-24 12:00:00,0.7,IN,17,CC 85-92
2013-08-24 12:00:00,0.3,IN,17,CC 85-92
2013-08-03 16:00:00,12.38,IN,17,CC 85-92
2013-08-07 15:00:00,5.9,IN,17,CC 85-92
2013-08-11 17:00:00,3.62,IN,17,CC 85-92
2013-08-14 18:00:00,23.34,IN,17,CC 85-92
2013-08-25 16:00:00,2,IN,17,CC 93-4418
2013-08-03 17:00:00,3.55,IN,17,V 71-51
2013-08-14 20:00:00,6.43,IN,17,CC 85-92
2013-08-31 17:00:00,0.33,IN,17,CC 85-92
2013-08-02 20:00:00,3.02,IN,17,CC 85-92
2013-08-16 18:00:00,3.29,IN,17,CC 85-92
2013-08-02 20:00:00,3.35,IN,17,CC 85-92
2013-08-20 16:00:00,1.99,IN,17,CC 85-92
2013-08-07 15:00:00,1.3,IN,17,CC 85-92
2013-08-03 11:00:00,3,IN,17,CC 85-92
2013-08-27 16:00:00,1,IN,17,CC 85-92
2013-08-01 17:00:00,3,IN,17,CC 85-92
2013-08-19 20:00:00,0.5,IN,17,CC 85-92
2013-08-24 18:00:00,5.01,IN,17,CC 85-92
2013-08-29 20:00:00,7,IN,17,CC 93-4418
2013-08-25 20:00:00,5,IN,17,CC 93-4418
2013-08-29 21:00:00,0.11,IN,17,CC 93-4418
2013-08-29 20:00:00,8.97,IN,17,CC 85-92
2013-08-28 20:00:00,10.15,IN,17,CC 85-92
2013-08-14 21:00:00,1.68,IN,17,CC 85-92
2013-08-24 00:00:00,5,IN,17,CC 84-75
2013-08-24 00:00:00,3,IN,17,CC 84-75
2013-08-20 19:00:00,7.09,IN,17,CC 84-75
2013-08-25 19:00:00,10,IN,17,CC 84-75
2013-08-04 21:00:00,7.5,IN,17,V 71-51
2013-08-06 16:00:00,2,IN,6,CC 85-92
2013-08-06 16:00:00,1,IN,6,CC 85-92
2013-08-29 20:00:00,7.7,IN,6,CC 85-92
2013-08-29 20:00:00,0.7,IN,6,CC 85-92
2013-08-04 16:00:00,9,IN,6,CC 85-92
2013-08-04 16:00:00,0.11,IN,6,CC 85-92
2013-08-25 19:00:00,5,IN,17,CC 85-92
2013-08-03 19:00:00,2.2,IN,17,CC 85-92
2013-08-02 22:00:00,1.5,IN,6,CC 85-92
2013-08-07 17:00:00,0.4,IN,6,CC 93-4418
2013-08-25 20:00:00,0.5,IN,6,CC 85-92
2013-08-28 01:00:00,3,IN,17,CC 85-92
2013-08-21 14:00:00,23.04,IN,17,CC 85-92
2013-08-21 14:00:00,3.36,IN,17,CC 85-92
2013-08-21 14:00:00,3,IN,17,CC 85-92
2013-08-05 19:00:00,1.13,IN,6,CC85-92
2013-08-05 19:00:00,1.28,IN,6,CC93-4418
2013-08-09 20:00:00,3,IN,13,SP71-6949
2013-08-09 20:00:00,11.29,IN,13,SP71-6949
2013-08-13 20:00:00,2.45,IN,13,SP71-6949
2013-08-22 02:00:00,2,IN,7,CC85-92
2013-08-23 15:00:00,11.02,IN,13,CC85-92
2013-08-24 20:00:00,0.63,IN,6,CC85-92
2013-08-24 19:00:00,0.66,IN,10,CC85-92
2013-08-24 15:00:00,1.2,IN,7,CC85-92
2013-08-24 19:00:00,2.04,IN,10,CC85-92
2013-08-24 20:00:00,9.5,IN,6,SP71-6949
2013-08-25 23:00:00,1.51,IN,7,CC01-1940
2013-08-25 23:00:00,6.71,IN,7,SP71-6949
2013-08-18 14:00:00,1.8,IN,10,CC85-92
2013-08-25 23:00:00,14,IN,7,SP71-6949
2013-08-26 17:00:00,1.25,IN,6,CC85-92
2013-08-26 17:00:00,1.68,IN,6,CC85-92
2013-08-26 17:00:00,2.7,IN,6,CC85-92
2013-08-26 14:00:00,5.61,IN,6,CC93-4418
2013-08-26 14:00:00,8.38,IN,6,CC93-4418
2013-08-27 19:00:00,0.5,IN,13,CC85-92
2013-08-05 19:00:00,1.49,IN,6,CC85-92
2013-08-06 17:00:00,1.14,IN,7,CC85-92
2013-08-18 14:00:00,10.69,IN,10,CC85-92
2013-08-19 20:00:00,2.44,IN,13,CC85-92
2013-08-01 17:00:00,6.19,IN,10,CC93-4418
2013-08-31 09:00:00,3.21,IN,7,CC01-1940
2013-09-15 20:00:00,2.2,IN,6,CC 8592
2013-09-26 21:00:00,1.9,IN,17,CC 8592
2013-09-26 21:00:00,1.5,IN,17,CC 8592
2013-09-28 20:00:00,5,IN,10,CC 8592
2013-09-28 21:00:00,5,IN,10,CC 8592
2013-09-29 19:00:00,10.5,IN,17,CC 8592
2013-09-25 18:00:00,0.1,IN,13,CC 8592
2013-10-02 21:00:00,1.18,IN,17,CC85-92
2013-10-06 18:00:00,8.8,IN,17,CC85-92
2013-10-06 18:00:00,4.41,IN,17,CC85-92
2013-10-08 18:00:00,1.78,IN,17,CC93-4418
2013-10-09 18:00:00,2,IN,17,CC93-4418
2013-09-05 20:00:00,2.8,IN,7,CC 8592
2013-09-06 14:00:00,3.8,IN,13,CC 8592
2013-09-13 20:00:00,0.8,IN,17,CC 8592
2013-09-01 18:00:00,5,IN,7,CC85-92
2013-09-03 19:00:00,4.95,IN,10,SP71-6949
2013-09-07 20:00:00,4.44,IN,13,CC85-92
2013-09-07 15:00:00,1.69,IN,13,CC85-92
2013-09-09 01:00:00,3,IN,17,CC85-92
2013-09-16 20:00:00,2.65,IN,7,CC85-92
2013-09-20 18:00:00,1.89,IN,6,CC85-92
2013-09-20 18:00:00,1.37,IN,6,CC93-4418
2013-09-20 18:00:00,0.15,IN,6,PR61-632
2013-09-22 18:00:00,0.18,IN,6,CC85-92
2013-09-23 20:00:00,1.3,IN,6,CC85-92
2013-09-24 05:00:00,6.5,IN,10,CC85-92
2013-09-04 16:00:00,0.48,IN,17,CC 85-92
2013-09-01 21:00:00,6.89,IN,17,CC 85-92
2013-09-09 11:00:00,1.57,IN,17,CC 01-746
2013-09-23 15:00:00,0.51,IN,17,CC 85-92
2013-09-25 20:00:00,2.65,IN,7,CC 93-4418
2013-09-29 01:00:00,1,IN,7,CC 93-4418
2013-09-03 20:00:00,2,IN,17,CC 00-3079
2013-09-08 18:00:00,16.54,IN,17,CC 85-92
2013-09-01 16:00:00,4,IN,17,CC 93-4418
2013-09-20 18:00:00,0.9,IN,17,CC 85-92
2013-09-14 18:00:00,0.6,IN,17,CC 85-92
2013-09-15 16:00:00,17.08,IN,17,CC 85-92
2013-09-09 15:00:00,11.78,IN,17,CC 93-4418
2013-09-25 19:00:00,0.96,IN,17,CC 85-92
2013-09-13 20:00:00,9.5,IN,17,CC 85-92
2013-09-16 20:00:00,3.5,IN,17,CC 85-92
2013-09-17 17:00:00,0.5,IN,17,CC 85-92
2013-09-25 21:00:00,8,IN,17,CC 85-92
2013-09-27 22:00:00,4.18,IN,17,CC 85-92
2013-09-13 14:00:00,6,IN,17,CC 85-92
2013-09-18 14:00:00,11.9,IN,17,CC 85-92
2013-09-13 22:00:00,5.77,IN,17,CC 93-4418
2013-09-13 20:00:00,15.31,IN,17,CC 93-4418
2013-09-13 22:00:00,10.13,IN,17,CC 85-92
2013-09-07 19:00:00,22.93,IN,17,PR 61-632
2013-09-22 07:00:00,8,IN,17,CC 85-92
2013-09-22 03:00:00,9.37,IN,17,CC 85-92
2013-09-24 20:00:00,10,IN,17,CC 85-92
2013-09-24 20:00:00,1.73,IN,17,CC 85-92
2013-09-24 20:00:00,3.05,IN,17,CC 85-92
2013-09-04 04:00:00,9,IN,17,CC 85-92
2013-09-09 20:00:00,10.19,IN,17,CC 85-92
2013-09-15 19:00:00,1.8,IN,17,CC 85-92
2013-09-25 17:00:00,3.65,IN,17,CC 85-92
2013-09-05 17:00:00,1.5,IN,17,CC 85-92
2013-09-05 17:00:00,0.2,IN,17,CC 85-92
2013-09-23 16:00:00,2.5,IN,17,CC 85-92
2013-09-28 18:00:00,6.5,IN,9,CC 85-92
2013-09-07 12:00:00,6.62,IN,11,CC 85-92
2013-09-07 12:00:00,8,IN,11,CC 85-92
2013-09-07 12:00:00,2,IN,11,CC 85-92
2013-09-16 19:00:00,10,IN,17,CC 84-75
2013-09-16 19:00:00,1,IN,17,CC 84-75
2013-09-22 20:00:00,7,IN,17,CC 84-75
2013-09-25 17:00:00,2,IN,17,Co. 421
2013-09-24 20:00:00,14.5,IN,17,CC 85-92
2013-09-05 04:00:00,4.14,IN,9,CC 85-92
2013-09-29 15:00:00,5.23,IN,17,CC 85-92
2013-09-06 20:00:00,2.65,IN,7,CC 93-4418
2013-09-06 20:00:00,2.6,IN,7,CC 93-4418
2013-09-16 17:00:00,1,IN,17,CC 84-75
2013-09-22 14:00:00,6,IN,17,CC 85-92
2013-09-22 16:00:00,1.4,IN,17,CC 93-4418
2013-09-04 13:00:00,3,IN,12,CC 85-92
2013-09-26 13:00:00,7.5,IN,6,CC 85-92
2013-09-15 18:00:00,2.5,IN,7,CC 85-92
2013-09-24 11:00:00,5.5,IN,18,CC 85-92
