ID,fecha_dato,AC,C_C,NM,CV
337,2013-06-07 21:00:00,3.45,IN,13,CC 93-4418
338,2013-06-07 23:00:00,0.49,IN,12,CC85-92
339,2013-06-08 10:00:00,11.46,IN,12,CC85-92
340,2013-06-08 13:00:00,1.6,IN,17,CC 85-92
341,2013-06-08 14:00:00,23.05,IN,11,CC01-1228
342,2013-06-08 15:00:00,13.25,IN,7,CC85-92
343,2013-06-08 17:00:00,4.14,IN,25,CC 8592
344,2013-06-08 19:00:00,7.63,IN,25,CC85-92
345,2013-06-08 22:00:00,15.04,IN,9,CC85-92
346,2013-06-09 00:00:00,8.32,IN,17,CC 85-92
347,2013-06-09 16:00:00,14.9,IN,6,CC 8592
348,2013-06-09 17:00:00,8.5,IN,9,CC85-92
349,2013-06-10 15:00:00,2,IN,6,CC 93-4418
350,2013-06-10 23:00:00,7.8,IN,9,CC 85-92
351,2013-06-11 21:00:00,1.05,IN,17,CC 85-92
352,2013-06-11 22:00:00,6.81,IN,13,CC85-92
353,2013-06-11 23:00:00,1.22,IN,13,CC85-92
354,2013-06-12 16:00:00,3.82,IN,17,CC 85-92
355,2013-06-12 17:00:00,2.12,IN,19,CC 934418
356,2013-06-12 18:00:00,8.86,IN,10,CC85-92
357,2013-06-12 22:00:00,5,IN,7,CC 93-4418
358,2013-06-13 15:00:00,6.58,IN,23,CC85-92
359,2013-06-13 17:00:00,4.58,IN,21,CC85-92
360,2013-06-13 19:00:00,14,IN,17,CC 85-92
361,2013-06-13 21:00:00,8.36,IN,17,CC 85-92
362,2013-06-14 16:00:00,3.5,IN,17,CC 85-92
363,2013-06-14 18:00:00,1,IN,17,CC 93-4418
364,2013-06-15 19:00:00,22.66,IN,12,CC85-92
365,2013-06-15 22:00:00,7.52,IN,17,CC85-92
366,2013-06-16 13:00:00,5,IN,9,CC44-81
367,2013-06-16 22:00:00,2.3,IN,17,CC85-92
368,2013-06-17 17:00:00,7.95,IN,6,CC85-92
369,2013-06-17 18:00:00,3.77,IN,6,CC85-92
370,2013-06-18 18:00:00,11,IN,6,CC 8592
371,2013-06-19 10:00:00,9.14,IN,17,CC 85-92
372,2013-06-19 19:00:00,5.6,IN,17,V 71-51
373,2013-06-19 20:00:00,14.25,IN,17,CC85-92
374,2013-06-19 22:00:00,0.15,IN,17,CC 92-2198
375,2013-06-20 17:00:00,3.46,IN,10,CC85-92
376,2013-06-20 20:00:00,41.51,IN,18,CC85-92
377,2013-06-21 14:00:00,8.23,IN,17,CC 85-92
378,2013-06-21 18:00:00,5.27,IN,17,V 71-51
379,2013-06-21 20:00:00,1.85,IN,9,CC85-92
380,2013-06-22 14:00:00,12.81,IN,17,CC 93-3895
381,2013-06-22 16:00:00,4.13,IN,10,SP71-6949
382,2013-06-22 19:00:00,2,IN,17,CC 85-92
383,2013-06-23 14:00:00,19.61,IN,5,CC85-92
384,2013-06-23 15:00:00,2.56,IN,7,CC85-92
385,2013-06-23 19:00:00,6.1,IN,17,CC 85-92
386,2013-06-23 20:00:00,13.23,IN,12,CC92-2198
387,2013-06-23 22:00:00,1,IN,17,CC 85-92
388,2013-06-24 14:00:00,0.2,IN,17,CC 01-746
389,2013-06-24 19:00:00,3.4,IN,13,CC 8592
390,2013-06-25 10:00:00,6,IN,7,CC85-92
391,2013-06-25 18:00:00,0.9,IN,17,CC 92-2198
392,2013-06-25 20:00:00,35.51,IN,12,CC85-92
393,2013-06-25 22:00:00,2.5,IN,17,CC 84-75
394,2013-06-26 19:00:00,1.28,IN,10,CC85-92
395,2013-06-26 21:00:00,2.17,IN,6,CC 85-92
396,2013-06-27 01:00:00,0.5,IN,10,CC93-4418
397,2013-06-27 08:00:00,3.89,IN,13,CC06-791
398,2013-06-27 16:00:00,4.13,IN,4,CC85-92
399,2013-06-27 18:00:00,12.8,IN,17,V 71-51
400,2013-06-29 13:00:00,9.8,IN,11,CC44-81
401,2013-06-29 15:00:00,3.54,IN,23,CC93-4418
402,2013-07-01 12:00:00,24.68,IN,17,CC92-2804
403,2013-07-01 14:00:00,3.01,IN,17,CC84-75
404,2013-07-02 14:00:00,13.14,IN,9,CC85-92
405,2013-07-02 19:00:00,25.73,IN,17,CC85-92
406,2013-07-02 20:00:00,5.81,IN,18,CC85-92
407,2013-07-02 22:00:00,0.18,IN,17,CC 8592
408,2013-07-02 23:00:00,9.44,IN,12,CC 8592
409,2013-07-03 07:00:00,3.99,IN,6,CC 85-92
410,2013-07-03 17:00:00,30.64,IN,17,CC 85-92
411,2013-07-03 19:00:00,23.83,IN,12,CC85-92
412,2013-07-03 20:00:00,22.73,IN,25,CC85-92
413,2013-07-04 08:00:00,5.87,IN,17,CC85-92
414,2013-07-04 13:00:00,5.1,IN,12,CC85-92
415,2013-07-04 20:00:00,0.9,IN,6,PR61-632
416,2013-07-05 14:00:00,8.67,IN,17,CC85-92
417,2013-07-05 19:00:00,0.75,IN,17,CC 01-1228
418,2013-07-05 21:00:00,0.5,IN,4,CC 8592
419,2013-07-06 12:00:00,2.96,IN,13,CC85-92
420,2013-07-06 20:00:00,16.93,IN,4,CC85-92
421,2013-07-06 21:00:00,5.83,IN,17,CC 85-92
422,2013-07-06 22:00:00,2.2,IN,17,CC 85-92
423,2013-07-07 12:00:00,1,IN,10,CC93-4418
424,2013-07-07 18:00:00,13.19,IN,13,CC85-92
425,2013-07-07 21:00:00,9.95,IN,13,CC85-92
426,2013-07-08 10:00:00,6,IN,11,CC 85-92
427,2013-07-08 12:00:00,14.12,IN,13,CC93-7510
428,2013-07-08 14:00:00,3,IN,4,PR 61-632
429,2013-07-08 15:00:00,0.1,IN,17,CC 85-92
430,2013-07-08 18:00:00,8.19,IN,7,CC85-92
431,2013-07-08 19:00:00,5.76,IN,7,CC85-92
432,2013-07-08 20:00:00,4,IN,7,CC85-92
433,2013-07-09 02:00:00,1.41,IN,23,CC85-92
434,2013-07-09 22:00:00,16.05,IN,17,CC85-92
435,2013-07-10 06:00:00,9.97,IN,17,CC 84-75
436,2013-07-10 12:00:00,3.13,IN,17,PR 61-632
437,2013-07-10 15:00:00,2.28,IN,17,V71-51
438,2013-07-10 23:00:00,28.08,IN,12,CC85-92
439,2013-07-11 14:00:00,5.5,IN,6,CC 85-92
440,2013-07-11 19:00:00,13.33,IN,17,CC 85-92
441,2013-07-12 18:00:00,0.15,IN,17,CC 84-75
442,2013-07-13 17:00:00,2.68,IN,12,CC85-92
443,2013-07-13 20:00:00,12.8,IN,17,CC 85-92
444,2013-07-13 21:00:00,0.5,IN,7,CC85-92
445,2013-07-13 22:00:00,3.85,IN,9,V71-51
446,2013-07-14 11:00:00,8.9,IN,9,CC85-92
447,2013-07-14 17:00:00,2.7,IN,6,CC 8592
448,2013-07-15 00:00:00,6.87,IN,4,CC85-92
449,2013-07-15 02:00:00,8,IN,10,CC 85-92
450,2013-07-15 15:00:00,13.84,IN,7,CC85-92
451,2013-07-15 17:00:00,10.78,IN,18,PREPARA
452,2013-07-15 20:00:00,0.7,IN,23,CC85-92
453,2013-07-17 14:00:00,34.17,IN,17,CC85-92
454,2013-07-17 16:00:00,2.4,IN,10,CC93-4418
455,2013-07-17 20:00:00,0.54,IN,23,CC85-92
456,2013-07-17 21:00:00,3,IN,6,CC 8592
457,2013-07-18 14:00:00,0.07,IN,9,CC85-92
458,2013-07-18 18:00:00,4.15,IN,12,CC84-75
459,2013-07-19 02:00:00,2,IN,23,CC85-92
460,2013-07-19 15:00:00,5.27,IN,9,CC44-81
461,2013-07-19 19:00:00,2.3,IN,10,CC 8592
462,2013-07-19 23:00:00,22.62,IN,17,CC 85-92
463,2013-07-20 01:00:00,18.98,IN,12,CC85-92
464,2013-07-20 09:00:00,8.9,IN,17,CC 85-92
465,2013-07-20 14:00:00,9.34,IN,12,CC44-81
466,2013-07-20 19:00:00,9.87,IN,17,CC93-4418
467,2013-07-20 21:00:00,2.2,IN,13,CC 8592
468,2013-07-21 14:00:00,0.53,IN,23,CC85-92
469,2013-07-21 17:00:00,8.42,IN,17,CC 85-92
470,2013-07-21 20:00:00,3.5,IN,13,CC85-92
471,2013-07-21 22:00:00,6.27,IN,13,CC 8592
472,2013-07-22 16:00:00,7.32,IN,4,CC44-81
473,2013-07-24 11:00:00,3.79,IN,9,CC44-81
474,2013-07-24 17:00:00,6.54,IN,10,CC85-92
475,2013-07-24 20:00:00,12.05,IN,17,CC85-92
476,2013-07-24 21:00:00,6.15,IN,17,CC 93-4418
477,2013-07-24 23:00:00,6,IN,17,V 71-51
478,2013-07-25 13:00:00,6.16,IN,9,CC44-81
479,2013-07-25 16:00:00,4.95,IN,13,CC84-75
480,2013-07-25 17:00:00,12.81,IN,11,CC85-92
481,2013-07-25 22:00:00,12.74,IN,19,V71-51
482,2013-07-26 17:00:00,1.5,IN,17,CC 85-92
483,2013-07-26 20:00:00,3.35,IN,17,CC 85-92
484,2013-07-26 22:00:00,1.4,IN,12,CC85-92
485,2013-07-27 13:00:00,11.5,IN,17,CC 84-75
486,2013-07-27 16:00:00,1.09,IN,8,CC85-92
487,2013-07-27 18:00:00,6.3,IN,17,CC 85-92
488,2013-07-28 15:00:00,3.08,IN,17,CC 85-92
489,2013-07-28 17:00:00,10.99,IN,4,CC85-92
490,2013-07-29 17:00:00,0.77,IN,12,CC85-92
491,2013-07-29 18:00:00,0.15,IN,17,CC 85-92
492,2013-07-29 21:00:00,4.8,IN,13,CC 8592
493,2013-07-30 15:00:00,10.57,IN,9,CC85-92
494,2013-07-30 19:00:00,8.2,IN,13,CC 8592
495,2013-07-30 20:00:00,0.63,IN,23,CC 8592
496,2013-07-30 21:00:00,22.2,IN,12,CC85-92
497,2013-07-31 18:00:00,2.95,IN,17,MZC 74-275
498,2013-07-31 20:00:00,2.78,IN,23,CC 8592
499,2013-07-31 21:00:00,9.34,IN,12,CC85-92
500,2013-08-01 17:00:00,9.19,IN,17,CC93-4418
501,2013-08-02 10:00:00,0.83,IN,12,CC85-92
502,2013-08-02 20:00:00,6.37,IN,17,CC 85-92
503,2013-08-02 22:00:00,1.5,IN,6,CC 85-92
504,2013-08-03 11:00:00,3,IN,17,CC 85-92
505,2013-08-03 16:00:00,13.47,IN,17,MZC74-275
506,2013-08-03 17:00:00,3.55,IN,17,V 71-51
507,2013-08-03 19:00:00,2.2,IN,17,CC 85-92
508,2013-08-03 20:00:00,1,IN,17,CC85-92
509,2013-08-04 16:00:00,9.11,IN,6,CC 85-92
510,2013-08-04 21:00:00,10.99,IN,17,V 71-51
511,2013-08-05 09:00:00,4.95,IN,4,CC85-92
512,2013-08-05 11:00:00,1.68,IN,7,CC85-92
513,2013-08-05 14:00:00,14.98,IN,9,CC85-92
514,2013-08-05 19:00:00,3.9,IN,6,CC93-4418
515,2013-08-06 15:00:00,6.35,IN,7,CC85-92
516,2013-08-06 16:00:00,3,IN,6,CC 85-92
517,2013-08-06 17:00:00,1.14,IN,7,CC85-92
518,2013-08-06 19:00:00,4.62,IN,4,CC93-4418
519,2013-08-06 20:00:00,2.9,IN,13,PREPARA
520,2013-08-06 21:00:00,1.28,IN,13,CC 8592
521,2013-08-07 13:00:00,10.38,IN,9,CC85-92
522,2013-08-07 15:00:00,10.8,IN,17,CC44-81
523,2013-08-07 17:00:00,0.4,IN,6,CC 93-4418
524,2013-08-09 13:00:00,17.22,IN,9,CC85-92
525,2013-08-09 14:00:00,19.46,IN,4,CC85-92
526,2013-08-09 20:00:00,14.29,IN,13,SP71-6949
527,2013-08-11 17:00:00,3.62,IN,17,CC 85-92
528,2013-08-12 14:00:00,12.44,IN,4,CC85-92
529,2013-08-13 12:00:00,11.63,IN,4,CC44-81
530,2013-08-13 18:00:00,12.52,IN,12,CC84-75
531,2013-08-13 20:00:00,5.15,IN,13,SP71-6949
532,2013-08-14 13:00:00,2.9,IN,17,CC85-92
533,2013-08-14 18:00:00,23.34,IN,17,CC 85-92
534,2013-08-14 20:00:00,6.43,IN,17,CC 85-92
535,2013-08-14 21:00:00,1.68,IN,17,CC 85-92
536,2013-08-14 22:00:00,4.47,IN,19,CC 8592
537,2013-08-16 18:00:00,3.29,IN,17,CC 85-92
538,2013-08-16 19:00:00,15.21,IN,1,CC85-92
539,2013-08-16 20:00:00,16.7,IN,18,CC 8592
540,2013-08-17 19:00:00,14.86,IN,7,CC85-92
541,2013-08-18 14:00:00,13.64,IN,10,CC85-92
542,2013-08-19 12:00:00,34.93,IN,11,CC85-92
543,2013-08-19 13:00:00,7.67,IN,11,CC85-92
544,2013-08-19 18:00:00,23.59,IN,19,CC 87434
545,2013-08-19 20:00:00,28.96,IN,17,CC85-92
546,2013-08-20 15:00:00,6.16,IN,7,CC85-92
547,2013-08-20 16:00:00,1.99,IN,17,CC 85-92
548,2013-08-20 19:00:00,7.09,IN,17,CC 84-75
549,2013-08-20 20:00:00,0.4,IN,4,CC85-92
550,2013-08-21 09:00:00,5.82,IN,23,CC85-92
551,2013-08-21 14:00:00,29.4,IN,17,CC 85-92
552,2013-08-22 02:00:00,2,IN,7,CC85-92
553,2013-08-22 20:00:00,4.3,IN,4,CC85-92
554,2013-08-23 14:00:00,5.69,IN,7,CC85-92
555,2013-08-23 15:00:00,16.01,IN,13,CC85-92
556,2013-08-23 19:00:00,21.31,IN,25,CC85-92
557,2013-08-23 20:00:00,0.7,IN,23,CC 8592
558,2013-08-23 22:00:00,11.6,IN,13,CC 8592
559,2013-08-23 23:00:00,14.94,IN,17,CC85-92
560,2013-08-24 00:00:00,8,IN,17,CC 84-75
561,2013-08-24 12:00:00,1,IN,17,CC 85-92
562,2013-08-24 15:00:00,1.2,IN,7,CC85-92
563,2013-08-24 18:00:00,5.01,IN,17,CC 85-92
564,2013-08-24 19:00:00,2.7,IN,10,CC85-92
565,2013-08-24 20:00:00,11.74,IN,9,SP71-6949
566,2013-08-25 15:00:00,26.95,IN,17,CC44-81
567,2013-08-25 16:00:00,2,IN,17,CC 93-4418
568,2013-08-25 17:00:00,7.5,IN,17,CC84-75
569,2013-08-25 19:00:00,15,IN,17,CC 85-92
570,2013-08-25 20:00:00,12.6,IN,17,CC85-92
571,2013-08-25 23:00:00,22.22,IN,7,SP71-6949
572,2013-08-26 13:00:00,1.5,IN,9,CC85-92
573,2013-08-26 14:00:00,13.99,IN,6,CC93-4418
574,2013-08-26 17:00:00,17.5,IN,13,CC85-92
575,2013-08-26 20:00:00,6.34,IN,26,CC01-1228
576,2013-08-27 16:00:00,3.5,IN,17,CC85-92
577,2013-08-27 19:00:00,0.5,IN,13,CC85-92
578,2013-08-27 20:00:00,9.88,IN,26,CC93-4418
579,2013-08-28 01:00:00,3,IN,17,CC 85-92
580,2013-08-28 19:00:00,3.5,IN,13,CC 8592
581,2013-08-28 20:00:00,26.89,IN,17,CC85-92
582,2013-08-29 20:00:00,49.7,IN,17,CC85-92
583,2013-08-29 21:00:00,0.11,IN,17,CC 93-4418
584,2013-08-30 14:00:00,0.2,IN,17,CC 85-92
585,2013-08-31 09:00:00,3.21,IN,7,CC01-1940
586,2013-08-31 17:00:00,0.33,IN,17,CC 85-92
587,2013-09-01 09:00:00,7.25,IN,4,CC 8592
588,2013-09-01 15:00:00,8,IN,9,CC85-92
589,2013-09-01 16:00:00,4,IN,17,CC 93-4418
590,2013-09-01 17:00:00,6.54,IN,9,CC85-92
591,2013-09-01 18:00:00,5,IN,7,CC85-92
592,2013-09-01 20:00:00,10.24,IN,25,CC85-92
593,2013-09-01 21:00:00,6.89,IN,17,CC 85-92
594,2013-09-02 16:00:00,8.5,IN,22,CC85-92
595,2013-09-03 12:00:00,7.5,IN,17,CC 85-92
596,2013-09-03 14:00:00,15.77,IN,17,CC 85-92
597,2013-09-03 19:00:00,22.74,IN,10,SP71-6949
598,2013-09-03 20:00:00,2,IN,17,CC 00-3079
599,2013-09-04 04:00:00,9,IN,17,CC 85-92
600,2013-09-04 13:00:00,3,IN,12,CC 85-92
601,2013-09-04 16:00:00,0.48,IN,17,CC 85-92
602,2013-09-05 04:00:00,4.14,IN,9,CC 85-92
603,2013-09-05 08:00:00,7,IN,17,CC85-92
604,2013-09-05 17:00:00,1.7,IN,17,CC 85-92
605,2013-09-05 20:00:00,6.85,IN,9,CC85-92
606,2013-09-06 14:00:00,3.8,IN,13,CC 8592
607,2013-09-06 20:00:00,5.25,IN,7,CC 93-4418
608,2013-09-07 12:00:00,23.88,IN,12,CC85-92
609,2013-09-07 13:00:00,1.1,IN,25,CC 934418
610,2013-09-07 15:00:00,1.69,IN,13,CC85-92
611,2013-09-07 19:00:00,22.93,IN,17,PR 61-632
612,2013-09-07 20:00:00,17.67,IN,26,CC85-92
613,2013-09-08 18:00:00,16.54,IN,17,CC 85-92
614,2013-09-09 01:00:00,3,IN,17,CC85-92
615,2013-09-09 11:00:00,1.57,IN,17,CC 01-746
616,2013-09-09 15:00:00,50.88,IN,25,RD75-11
617,2013-09-09 18:00:00,8,IN,17,CC85-92
618,2013-09-09 19:00:00,32.49,IN,12,CC85-92
619,2013-09-09 20:00:00,10.19,IN,17,CC 85-92
620,2013-09-12 16:00:00,3.6,IN,9,CC85-92
621,2013-09-13 14:00:00,7.2,IN,19,CC 85-92
622,2013-09-13 16:00:00,5.89,IN,12,CC44-81
623,2013-09-13 20:00:00,33.44,IN,17,CC93-4418
624,2013-09-13 21:00:00,21.99,IN,9,CC85-92
625,2013-09-13 22:00:00,15.9,IN,17,CC 93-4418
626,2013-09-14 18:00:00,0.6,IN,17,CC 85-92
627,2013-09-15 16:00:00,17.08,IN,17,CC 85-92
628,2013-09-15 18:00:00,2.5,IN,7,CC 85-92
629,2013-09-15 19:00:00,1.8,IN,17,CC 85-92
630,2013-09-15 20:00:00,2.2,IN,6,CC 8592
631,2013-09-15 22:00:00,30.36,IN,17,CC85-92
632,2013-09-16 16:00:00,15.08,IN,25,CC85-92
633,2013-09-16 17:00:00,1,IN,17,CC 84-75
634,2013-09-16 19:00:00,11,IN,17,CC 84-75
635,2013-09-16 20:00:00,11.33,IN,17,CC85-92
636,2013-09-16 21:00:00,19.73,IN,4,V71-51
637,2013-09-17 17:00:00,4.64,IN,17,CC85-92
638,2013-09-17 22:00:00,4.6,IN,12,CC85-92
639,2013-09-18 00:00:00,1,IN,7,CC85-92
640,2013-09-18 14:00:00,11.9,IN,17,CC 85-92
641,2013-09-18 18:00:00,5.91,IN,9,CC85-92
642,2013-09-18 20:00:00,2.14,IN,12,CC85-92
643,2013-09-19 04:00:00,14.3,IN,17,V71-51
644,2013-09-19 17:00:00,2.85,IN,9,CC85-92
645,2013-09-19 20:00:00,5.5,IN,7,CC85-92
646,2013-09-19 22:00:00,17.24,IN,17,CC85-92
647,2013-09-20 18:00:00,4.31,IN,17,PR61-632
648,2013-09-21 15:00:00,1.88,IN,4,CC85-92
649,2013-09-21 20:00:00,5.48,IN,9,CC85-92
650,2013-09-22 03:00:00,9.37,IN,17,CC 85-92
651,2013-09-22 07:00:00,8,IN,17,CC 85-92
652,2013-09-22 14:00:00,6,IN,17,CC 85-92
653,2013-09-22 16:00:00,3.9,IN,17,CC 93-4418
654,2013-09-22 18:00:00,0.18,IN,6,CC85-92
655,2013-09-22 20:00:00,11.92,IN,25,CC85-92
656,2013-09-23 15:00:00,0.51,IN,17,CC 85-92
657,2013-09-23 16:00:00,2.5,IN,17,CC 85-92
658,2013-09-23 20:00:00,5.28,IN,11,CC85-92
659,2013-09-23 22:00:00,4.05,IN,17,CC93-4418
660,2013-09-24 05:00:00,6.5,IN,10,CC85-92
661,2013-09-24 11:00:00,5.5,IN,18,CC 85-92
662,2013-09-24 15:00:00,2.91,IN,12,CC85-92
663,2013-09-24 16:00:00,11.4,IN,4,CC85-92
664,2013-09-24 20:00:00,42.62,IN,25,CC85-92
665,2013-09-25 17:00:00,17.04,IN,17,Co. 421
666,2013-09-25 18:00:00,0.1,IN,13,CC 8592
667,2013-09-25 19:00:00,0.96,IN,17,CC 85-92
668,2013-09-25 20:00:00,2.65,IN,7,CC 93-4418
669,2013-09-25 21:00:00,8,IN,17,CC 85-92
670,2013-09-26 13:00:00,7.5,IN,6,CC 85-92
671,2013-09-26 17:00:00,4.02,IN,17,CC93-4418
672,2013-09-26 20:00:00,5.21,IN,12,CC85-92
673,2013-09-26 21:00:00,3.4,IN,17,CC 8592
674,2013-09-27 18:00:00,4,IN,17,CC 85-92
675,2013-09-27 19:00:00,8.55,IN,12,CC85-92
676,2013-09-27 22:00:00,4.18,IN,17,CC 85-92
677,2013-09-28 17:00:00,35.01,IN,9,CC85-92
678,2013-09-28 18:00:00,6.5,IN,9,CC 85-92
679,2013-09-28 20:00:00,24,IN,12,CC85-92
680,2013-09-28 21:00:00,5,IN,10,CC 8592
681,2013-09-29 01:00:00,1,IN,7,CC 93-4418
682,2013-09-29 15:00:00,7.66,IN,17,CC85-92
683,2013-09-29 19:00:00,10.5,IN,17,CC 8592
684,2013-09-30 12:00:00,1.69,IN,10,CC85-92
685,2013-10-01 18:00:00,1,IN,17,CC 92-2198
686,2013-10-01 20:00:00,8.1,IN,17,CC85-92
687,2013-10-02 18:00:00,14.36,IN,17,CC85-92
688,2013-10-02 20:00:00,4.05,IN,17,CC 01-1228
689,2013-10-02 21:00:00,1.18,IN,17,CC85-92
690,2013-10-03 14:00:00,2,IN,9,CC 85-92
691,2013-10-03 20:00:00,7,IN,17,CC85-92
692,2013-10-03 22:00:00,2.85,IN,6,CC85-92
693,2013-10-04 20:00:00,34.12,IN,9,CC92-2804
694,2013-10-04 21:00:00,3.7,IN,9,CC85-92
695,2013-10-04 23:00:00,25.31,IN,6,CC85-92
696,2013-10-05 14:00:00,3.8,IN,17,CC 92-2198
697,2013-10-05 17:00:00,3.7,IN,25,CC85-92
698,2013-10-06 08:00:00,24.54,IN,17,CC 85-92
699,2013-10-06 13:00:00,11.99,IN,12,CC85-92
700,2013-10-06 18:00:00,13.21,IN,17,CC85-92
701,2013-10-06 20:00:00,8.3,IN,17,CC85-92
702,2013-10-07 00:00:00,2.17,IN,17,CC 85-92
703,2013-10-07 13:00:00,41.48,IN,17,CC 85-92
704,2013-10-07 14:00:00,14.32,IN,17,CC 85-92
705,2013-10-07 19:00:00,4.44,IN,12,CC85-92
706,2013-10-07 20:00:00,32.41,IN,12,CC85-92
707,2013-10-07 23:00:00,0.5,IN,9,CC85-92
708,2013-10-08 13:00:00,3.4,IN,17,CC 85-92
709,2013-10-08 18:00:00,1.78,IN,17,CC93-4418
710,2013-10-09 14:00:00,2.14,IN,17,CC85-92
711,2013-10-09 15:00:00,1.41,IN,25,CC85-92
712,2013-10-09 18:00:00,2,IN,17,CC93-4418
713,2013-10-09 19:00:00,3.99,IN,25,RB73-2223
714,2013-10-09 20:00:00,9.64,IN,7,CC93-4418
715,2013-10-09 21:00:00,28.42,IN,7,CC85-92
716,2013-10-09 22:00:00,6.5,IN,21,CC85-92
717,2013-10-10 01:00:00,0.89,IN,9,CC85-92
718,2013-10-10 06:00:00,2.3,IN,17,CC 8592
719,2013-10-10 13:00:00,13.5,IN,17,CC 8592
720,2013-10-10 14:00:00,3,IN,7,CC 85-92
721,2013-10-10 18:00:00,1.5,IN,17,CC 8592
722,2013-10-10 20:00:00,0.3,IN,7,CC 8592
723,2013-10-10 21:00:00,9,IN,18,CC 8475
724,2013-10-10 23:00:00,14.74,IN,17,CC 8592
725,2013-10-11 00:00:00,2,IN,17,CC 84-75
726,2013-10-11 16:00:00,20.26,IN,7,CC 85-92
727,2013-10-11 17:00:00,2.17,IN,9,CC85-92
728,2013-10-11 21:00:00,6.04,IN,7,CC93-4418
729,2013-10-12 00:00:00,7,IN,17,CC 84-75
730,2013-10-13 03:00:00,6.67,IN,20,CC 8592
731,2013-10-13 15:00:00,1,IN,17,CC 85-92
732,2013-10-14 14:00:00,1.5,IN,23,CC85-92
733,2013-10-15 17:00:00,3,IN,17,CC 93-4418
734,2013-10-15 18:00:00,2,IN,17,CC 85-92
735,2013-10-15 21:00:00,6,IN,13,CC85-92
736,2013-10-16 11:00:00,3.75,IN,17,CC85-92
737,2013-10-16 19:00:00,1.53,IN,10,CC85-92
738,2013-10-17 15:00:00,7.4,IN,6,CC85-92
739,2013-10-18 18:00:00,12.49,IN,21,RENOVACION
740,2013-10-18 20:00:00,3,IN,13,CC 8592
741,2013-10-19 16:00:00,0.5,IN,17,CC 85-92
742,2013-10-19 19:00:00,15.56,IN,17,VARIAS
743,2013-10-20 18:00:00,6,IN,18,CC 84-75
744,2013-10-20 19:00:00,0.5,IN,17,CC 93-4181
745,2013-10-20 20:00:00,3.91,IN,6,CC85-92
746,2013-10-21 18:00:00,15.34,IN,10,CC85-92
747,2013-10-21 19:00:00,6.6,IN,17,CC93-4418
748,2013-10-22 23:00:00,1.4,IN,13,CC 8592
749,2013-10-23 19:00:00,9.44,IN,9,CC85-92
750,2013-10-23 20:00:00,15.5,IN,10,CC93-4418
751,2013-10-24 16:00:00,0.7,IN,12,CC44-81
752,2013-10-24 18:00:00,1.17,IN,23,CC 8592
753,2013-10-25 18:00:00,7.56,IN,19,CC 8592
754,2013-10-25 19:00:00,2.2,IN,23,CC85-92
755,2013-10-25 21:00:00,3.19,IN,25,CC85-92
756,2013-10-28 22:00:00,6.93,IN,13,CC 8592
757,2013-10-30 18:00:00,2,IN,17,CC 85-92
758,2013-10-30 21:00:00,15.89,IN,10,CC 8592
759,2013-11-01 15:00:00,0.55,IN,16,CC85-92
760,2013-11-02 20:00:00,0.9,IN,17,CC 85-92
761,2013-11-03 18:00:00,8.62,IN,12,CC85-92
762,2013-11-03 20:00:00,2,IN,17,CC 85-92
763,2013-11-04 15:00:00,7.8,IN,12,CC85-92
764,2013-11-06 16:00:00,7.54,IN,17,PREPARA
765,2013-11-06 17:00:00,11.85,IN,21,CC85-92
766,2013-11-06 19:00:00,10.98,IN,17,CC 85-92
767,2013-11-06 22:00:00,2,IN,17,CC 85-92
768,2013-11-07 16:00:00,5,IN,17,CC 85-92
769,2013-11-07 17:00:00,1.97,IN,17,CC 85-92
770,2013-11-07 19:00:00,1.5,IN,17,CC 84-75
771,2013-11-08 15:00:00,1.59,IN,9,CC85-92
772,2013-11-08 19:00:00,1.5,IN,17,CC 84-75
773,2013-11-08 20:00:00,10.3,IN,17,CC85-92
774,2013-11-09 13:00:00,0.13,IN,10,CC85-92
775,2013-11-09 14:00:00,4.68,IN,12,CC85-92
776,2013-11-09 18:00:00,7.93,IN,25,CC85-92
777,2013-11-09 21:00:00,32.07,IN,17,V71-51
778,2013-11-10 19:00:00,0.34,IN,13,CC 8592
779,2013-11-10 20:00:00,3.75,IN,9,CC 93-4418
780,2013-11-11 13:00:00,8.59,IN,6,CC 85-92
781,2013-11-11 15:00:00,11.73,IN,4,CC85-92
782,2013-11-11 16:00:00,10.75,IN,7,CC85-92
783,2013-11-11 18:00:00,0.3,IN,6,CC85-92
784,2013-11-12 16:00:00,16.14,IN,12,CC85-92
785,2013-11-13 20:00:00,3,IN,17,CC85-92
786,2013-11-14 06:00:00,1.3,IN,23,CC85-92
787,2013-11-15 22:00:00,0.5,IN,9,CC85-92
788,2013-11-15 23:00:00,3.79,IN,17,CC 93-4418
789,2013-11-16 10:00:00,2,IN,17,CC 85-92
790,2013-11-16 14:00:00,3,IN,23,CC85-92
791,2013-11-16 16:00:00,1.27,IN,10,CC93-4418
792,2013-11-16 17:00:00,2.47,IN,12,CC85-92
793,2013-11-16 19:00:00,6.68,IN,11,CC85-92
794,2013-11-16 20:00:00,0.3,IN,7,CC 85-92
795,2013-11-16 21:00:00,13.88,IN,17,CC 93-4418
796,2013-11-16 22:00:00,2.41,IN,25,PR 61632
797,2013-11-17 21:00:00,9.92,IN,17,PR 61-632
798,2013-11-18 13:00:00,2.5,IN,13,CC 8592
799,2013-11-18 17:00:00,6.46,IN,6,CC85-92
